Platform,Skill Code,Skill Name,Certification Track,Lab Code,Lab Name,Proficiency Level,MLCV Lab Track Link,ECM link,Lab Audience Name,Difficulty of Usecase,Use Case  Title,Skill(s),Avg Time to Complete (mins),Learning Vault Link (SOP UseCase),Learning Vault Code,Completion Date
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685076&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Host a web application with Azure App service,Azure webapp,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1400/MLCV-2020-1400-Microsoft-Azure-Beginner-SOP--Host-a-Web-Application-with-Azure-App-Service.pdf,MLCV-2020-1400,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684849&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Manage message queues using Azure Service Bus Queue,Azure Service Bus,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1080/MLCV-2020-1080-Microsoft-Azure-Beginner-SOP--Manage-Message-Queues-using-Azure-Service-Bus-Queue.pdf,MLCV-2020-1080,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684878&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Manage Virtual Machines with Azure CLI,Azure VM,45,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-922/MLCV-2020-922-Microsoft-Azure-Beginner-SOP--Manage-Virtual-Machines-with-Azure-CLI.pdf,MLCV-2020-922,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684983&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,PowerShell Byte Session,Powershell,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-652/undefined.pdf,MLCV-2020-652,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684818&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Publish and manage your APIs with Azure API Management,Azure API,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1258/MLCV-2020-1258-Microsoft-Azure-Beginner-SOP--Publish-and-Manage-your-APIs-with-Azure-API-Management.pdf,MLCV-2020-1258,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685061&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,React to state changes in your Azure services by using Event Grid,Azure Event Grid,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1493/MLCV-2020-1493-AWS-Advanced-SOP--Asset-Management-using-Config-and-Native-Scripts.pdf,MLCV-2020-1493,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684856&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Scale multiple Azure SQL Databases with SQL elastic pools,Azure SQL DB,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1190/MLCV-2020-1190-Microsoft-Azure-Beginner-SOP--Scale-Multiple-Azure-SQL-Databases-with-SQL-Elastic-Pools.pdf,MLCV-2020-1190,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684859&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Store and Access NoSQL Data with Azure Cosmos DB and the Table API,Azure Storage,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1220/MLCV-2020-1220-Microsoft-Azure-Beginner-SOP--Store-and-Access-NoSQL-Data-with-Azure-Cosmos-DB-and-the-Table-API.pdf,MLCV-2020-1220,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685159&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Submitting a U-SQL Job to Azure Data Lake Analytics,Azure Data Lake Analytics,45,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-474/Microsoft-Azure-Beginner-SOP---Submitting-a-U-SQL-Job-to-Azure-Data-Lake-Analytics.pdf,MLCV-2020-474,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684828&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Using Azure Functions with C#,Azure Functions,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-503/Microsoft-Azure-Beginner-SOP---Using-Azure-Functions-with-C-Sharp.pdf,MLCV-2020-503,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684860&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Configure alerts for Azure Function App Invocation errors,Azure Function,100,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1221/MLCV-2020-1221-Microsoft-Azure-Advanced-SOP--Configure-Alerts-for-Azure-Function-App-Invocation-Errors.pdf,MLCV-2020-1221,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684982&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Configuring Azure Backups,Azure Backups,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-389/Microsoft-Azure-Intermediate-SOP---Configuring-Azure-Backups.pdf,MLCV-2020-389,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684850&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Connect an app to Azure Storage,Azure Storage,90,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1187/MLCV-2020-1187-Microsoft-Azure-Intermediate-SOP--Connect-an-App-to-Azure-Storage.pdf,MLCV-2020-1187,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684839&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Control Azure Services With CLI,Azure CLI,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-682/MLCV-2020-682-.pdf,MLCV-2020-682,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685161&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Creating Alerting Rules in Azure,Azure alerts,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-569/Microsoft-Azure-Intermediate-SOP---Creating-Alerting-Rules-in-Azure.pdf,MLCV-2020-569,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684837&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Creating and Configuring Azure Logic Apps,Azure Logic Apps,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-660/undefined.pdf,MLCV-2020-660,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_99386368&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Creating Events in Azure EventGrid,Azure EventGrid,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1257/MLCV-2020-1257-Microsoft-Azure-Intermediate-SOP--Creating-Events-in-Azure-EventGrid.pdf,MLCV-2020-1257,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684824&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Deploy and Configure a Single-Node Hadoop Cluster,Azure Hadoop,90,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-494/Microsoft-Azure-Intermediate-SOP---Deploy-and-Configure-a-Single-Node-Hadoop-Cluster.pdf,MLCV-2020-494,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684836&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Develop with WebJobs in Azure,Azure Webapp,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-653/undefined.pdf,MLCV-2020-653,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684865&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,"Develop, test, and deploy an Azure Function with Visual Studio",Azure Function,90,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1236/MLCV-2020-1236-Microsoft-Azure-Intermediate-SOP--Develop-Test-and-Deploy-an-Azure-Function-with-Visual-Studio.pdf,MLCV-2020-1236,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684802&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,"Develop, test, and publish Azure Functions by using Azure Functions Core Tools",Azure Functions,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1484/MLCV-2020-1484-Microsoft-Azure-Intermediate-SOP--Develop-Test-and-Publish-Azure-Functions-by-using-Azure-Functions-Core-Tools.pdf,MLCV-2020-1484,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684877&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Dynamically meet changing web app performance with Autoscale Rules,Azure Autoscale,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-703/MLCV-2020-703-.pdf,MLCV-2020-703,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684857&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Enable reliable messaging for Big Data applications using Azure Event Hubs,Azure Event Hub,95,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1200/MLCV-2020-1200-Microsoft-Azure-Intermediate-SOP--Enable-Reliable-Messaging-for-Big-Data-Applications-using-Azure-Event-Hubs.pdf,MLCV-2020-1200,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684862&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Expose multiple Azure Function apps as a consistent API by using Azure API Management,Azure API,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1234/MLCV-2020-1234-Microsoft-Azure-Intermediate-SOP--Expose-Multiple-Azure-Function-Apps-as-a-Consistent-API-using-Azure-API-Management.pdf,MLCV-2020-1234,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684863&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Improve the developer experience of an API with Swagger documentation,Azure API,85,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1235/MLCV-2020-1235-Microsoft-Azure-Intermediate-SOP--Improve-the-Developer-Experience-of-an-API-with-Swagger-Documentation.pdf,MLCV-2020-1235,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685167&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Insert and Query data in your Azure Cosmos DB,Azure DB,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-853/MLCV-2020-853-Microsoft-Azure-Intermediate-SOP--Insert-and-Query-data-in-your-Azure-Cosmos-DB.pdf,MLCV-2020-853,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684855&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Monitor GitHub events by using a webhook with Azure Functions,Azure Function,90,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1189/MLCV-2020-1189-Microsoft-Azure-Intermediate-SOP--Monitor-GitHub-Events-using-a-Webhook-with-Azure-Functions.pdf,MLCV-2020-1189,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684811&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Optimize your web applications by caching read-only data with Redis,Azure Cache,100,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1345/MLCV-2020-1345-Microsoft-Azure-Intermediate-SOP--Optimize-your-Web-Applications-by-Caching-Read-Only-Data-with-Redis.pdf,MLCV-2020-1345,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684830&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Protect your APIs on Azure API Management,Azure API,80,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1259/MLCV-2020-1259-Microsoft-Azure-Intermediate-SOP--Protect-your-APIs-on-Azure-API-Management.pdf,MLCV-2020-1259,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684875&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Swapping in Azure Webapp deployment slots,Azure App Service,100,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1199/MLCV-2020-1199-Microsoft-Azure-Intermediate-SOP--Swapping-in-Azure-Webapp-Deployment-Slots.pdf,MLCV-2020-1199,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684866&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Using App Service deployment slots,Azure App Service,85,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1403/MLCV-2020-1403-Microsoft-Azure-Intermediate-SOP--Using-App-Service-Deployment-Slots.pdf,MLCV-2020-1403,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684826&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Using Azure Cosmos DB with C#,Azure DB,90,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-502/Microsoft-Azure-Intermediate-SOP---Using-Azure-Cosmos-DB-with-C-Sharp.pdf,MLCV-2020-502,
